Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
285,39.76144,-84.167038,0.0,0.0
286,39.740906,-84.182121,0.0,0.0
287,39.81963,-84.198273,0.0,0.0
288,39.79969000000001,-84.186996,0.0,0.0
289,39.72364,-84.1418,0.0,0.0
290,39.754055,-84.13889300000002,0.0,0.0
291,39.831997,-84.223694,0.0,0.0
292,41.403744,-82.282776,0.0,0.0
293,39.630444,-84.19626600000002,0.0,0.0
294,39.801601,-84.194542,0.0,0.0
295,39.752647,-84.189774,0.0,0.0
296,39.571163,-84.202606,0.0,0.0
297,39.17505300000001,-84.236313,0.0,0.0
298,39.977322,-83.02109499999997,0.0,0.0
299,39.175728,-84.180763,0.0,0.0
300,39.68865200000001,-84.127998,0.0,0.0
301,39.96764,-83.06081400000002,0.0,0.0
302,39.783669,-84.155045,0.0,0.0
303,39.989044,-83.049088,0.0,0.0
304,39.819721,-84.191528,0.0,0.0
305,39.783089,-84.188911,0.0,0.0
306,39.590527,-84.17076899999998,0.0,0.0
307,41.40274,-81.817856,0.0,0.0
308,40.039909,-82.99683399999998,0.0,0.0
309,39.972336,-82.983917,0.0,0.0
310,40.00164,-82.923073,0.0,0.0
311,39.902088,-82.898178,0.0,0.0
312,39.833824,-83.100853,0.0,0.0
313,39.713467,-84.216095,0.0,0.0
314,39.640202,-84.235283,0.0,0.0
315,39.733723,-84.204971,0.0,0.0
316,41.351006,-83.622826,0.0,0.0
317,39.845287,-83.993217,0.0,0.0
318,39.607788,-84.228088,0.0,0.0
319,39.873238,-84.13720699999998,0.0,0.0
320,40.058132,-82.922752,0.0,0.0
321,41.420975,-81.689758,0.0,0.0
322,39.788414,-84.183693,0.0,0.0
323,39.836643,-84.060753,0.0,0.0
324,41.039829,-81.662872,0.0,0.0
325,38.581139,-82.00456199999998,0.0,0.0
326,39.929844,-83.116486,0.0,0.0
327,39.962147,-83.092667,0.0,0.0
328,39.697266,-84.218781,0.0,0.0
329,40.993092,-81.662689,0.0,0.0
330,41.041447,-81.565163,0.0,0.0
331,41.037266,-81.583786,0.0,0.0
332,39.59872100000001,-84.161491,0.0,0.0
333,40.018669,-81.565704,0.0,0.0
334,39.724251,-84.21315799999998,0.0,0.0
335,39.758556,-84.177246,0.0,0.0
336,39.790565,-84.25914,0.0,0.0
337,39.753105,-84.15158100000002,0.0,0.0
338,40.301411,-83.06575,0.0,0.0
339,39.732567,-84.15900400000002,0.0,0.0
340,39.800358,-82.708252,0.0,0.0
341,38.892097,-84.208702,0.0,0.0
342,39.981602,-82.885704,0.0,0.0
343,41.337879,-82.216049,0.0,0.0
344,39.747112,-84.163826,0.0,0.0
345,40.087536,-82.98741899999997,0.0,0.0
346,39.782368,-84.203339,0.0,0.0
347,39.87857800000001,-83.049774,0.0,0.0
348,39.669388,-84.22225999999998,0.0,0.0
349,39.626953,-84.212288,0.0,0.0
350,39.953262,-83.01795200000002,0.0,0.0
351,39.739319,-84.157219,0.0,0.0
352,39.91468,-83.01690699999997,0.0,0.0
353,41.037647,-81.584183,0.0,0.0
354,39.798611,-84.207466,0.0,0.0
355,40.083206,-82.90679899999998,0.0,0.0
356,39.752735,-84.145386,0.0,0.0
357,39.689022,-84.220665,0.0,0.0
358,39.778011,-84.20049300000002,0.0,0.0
359,41.399147,-81.565674,0.0,0.0
360,39.59670300000001,-84.238388,0.0,0.0
361,39.973015,-83.014801,0.0,0.0
362,39.777355,-84.19957,0.0,0.0
363,41.139114,-81.597305,0.0,0.0
364,39.64724,-84.224319,0.0,0.0
365,39.745487,-84.16544300000002,0.0,0.0
366,39.732552,-84.12197900000002,0.0,0.0
367,40.002552,-83.11835500000002,0.0,0.0
368,39.780014,-84.162888,0.0,0.0
369,39.643101,-84.209923,0.0,0.0
370,39.767769,-84.17716999999998,0.0,0.0
371,40.109913,-84.223648,0.0,0.0
372,39.83847,-84.246307,0.0,0.0
373,39.627991,-84.17021899999997,0.0,0.0
374,39.945835,-83.061295,0.0,0.0
375,39.591389,-84.229485,0.0,0.0
376,39.790302,-84.21390500000003,0.0,0.0
377,39.927441,-83.056198,0.0,0.0
378,39.946892,-82.91548900000002,0.0,0.0
379,39.79031,-84.029114,0.0,0.0
380,39.087887,-84.236076,0.0,0.0
381,39.188583,-84.258705,0.0,0.0
382,39.012833,-83.797585,0.0,0.0
383,40.033405,-82.910225,0.0,0.0
384,40.080338,-82.880074,0.0,0.0
385,40.200333,-83.027435,0.0,0.0
386,40.02504,-82.904129,0.0,0.0
387,40.065559,-82.906418,0.0,0.0
388,39.588413,-84.229774,0.0,0.0
389,39.902195,-83.084763,0.0,0.0
390,41.370506,-83.616997,0.0,0.0
391,39.945427,-82.846558,0.0,0.0
392,39.945751,-82.846252,0.0,0.0
393,41.316475,-81.649101,0.0,0.0
394,39.768337,-84.194244,0.0,0.0
395,39.797005,-84.154556,0.0,0.0
396,40.005947,-82.858887,0.0,0.0
397,39.355782,-83.268311,0.0,0.0
398,40.030914,-82.994598,0.0,0.0
399,39.746147,-84.183167,0.0,0.0
400,39.771233,-84.1763,0.0,0.0
401,39.948391,-82.943558,0.0,0.0
402,39.321606,-84.070908,0.0,0.0
403,39.085529,-84.178314,0.0,0.0
404,39.939571,-83.009911,0.0,0.0
405,39.815628,-84.093338,0.0,0.0
406,39.635357,-84.216339,0.0,0.0
407,39.757317,-84.151299,0.0,0.0
408,39.768837,-84.20156899999998,0.0,0.0
409,39.685413,-84.220871,0.0,0.0
410,39.919437,-82.775238,0.0,0.0
411,39.972076,-83.09818299999998,0.0,0.0
412,39.791206,-84.206223,0.0,0.0
413,39.778645,-84.20476500000002,0.0,0.0
414,39.934155,-82.852524,0.0,0.0
415,39.755344,-84.203598,0.0,0.0
416,40.045822,-83.033424,0.0,0.0
417,39.943745,-83.073151,0.0,0.0
418,41.113785,-81.611633,0.0,0.0
419,39.948158,-83.036201,0.0,0.0
420,39.747406,-84.239487,0.0,0.0
421,39.756203,-84.25322,0.0,0.0
422,39.94365300000001,-83.060631,0.0,0.0
423,40.077419,-82.907898,0.0,0.0
424,39.739037,-84.152107,0.0,0.0
425,40.083298,-84.117058,0.0,0.0
426,40.089439,-83.036194,0.0,0.0
427,39.735844,-84.121658,0.0,0.0
428,39.764576,-84.187706,0.0,0.0
429,39.747974,-84.215065,0.0,0.0
430,39.95232,-83.03761300000002,0.0,0.0
431,40.01757,-82.928978,0.0,0.0
432,39.95652800000001,-83.018555,0.0,0.0
433,41.137856,-83.65884399999999,0.0,0.0
434,40.109077,-83.091064,0.0,0.0
435,39.779266,-84.23465,0.0,0.0
436,40.109497,-83.090813,0.0,0.0
437,39.741417,-84.18055,0.0,0.0
438,39.760406,-84.195686,0.0,0.0
439,39.706184,-84.217506,0.0,0.0
440,39.767471,-84.15786700000002,0.0,0.0
441,40.699066,-84.089935,0.0,0.0
442,39.811291,-84.235176,0.0,0.0
443,39.872375,-84.055153,0.0,0.0
444,39.916485,-82.897026,0.0,0.0
445,39.019779,-84.20581800000002,0.0,0.0
446,39.096836,-84.253273,0.0,0.0
447,39.748081,-84.13945799999998,0.0,0.0
448,40.003059,-82.862289,0.0,0.0
449,41.36795,-81.821655,0.0,0.0
450,39.75777100000001,-84.142036,0.0,0.0
451,39.106014,-84.147224,0.0,0.0
452,39.603619,-84.228577,0.0,0.0
453,39.636219,-84.21775799999998,0.0,0.0
454,39.790596,-84.253807,0.0,0.0
455,40.112133,-83.016998,0.0,0.0
456,39.753288,-84.191978,0.0,0.0
457,39.770718,-84.211449,0.0,0.0
458,39.995968,-83.024574,0.0,0.0
459,40.131283,-83.089745,0.0,0.0
460,40.103794,-83.13369,0.0,0.0
461,40.047691,-82.997086,0.0,0.0
462,39.93639,-82.881676,0.0,0.0
463,40.827763,-83.975716,0.0,0.0
464,39.67155800000001,-84.252678,0.0,0.0
465,40.028641,-83.01509899999998,0.0,0.0
466,40.11182,-82.901276,0.0,0.0
467,40.059711,-82.419037,0.0,0.0
468,39.801685,-84.253998,0.0,0.0
469,39.798016,-84.25018299999998,0.0,0.0
470,39.995106,-83.025337,0.0,0.0
471,39.757221,-84.205894,0.0,0.0
472,39.745384,-84.183006,0.0,0.0
473,39.658932,-84.157677,0.0,0.0
474,39.780712,-84.18723299999998,0.0,0.0
475,39.805809,-84.222435,0.0,0.0
476,39.896893,-83.723129,0.0,0.0
477,39.715988,-84.219238,0.0,0.0
478,39.668198,-84.147636,0.0,0.0
479,39.781204,-84.20558199999998,0.0,0.0
480,39.901142,-84.18789699999998,0.0,0.0
481,39.903053,-83.162949,0.0,0.0
482,39.783173,-84.117981,0.0,0.0
483,40.111134,-82.992203,0.0,0.0
484,39.786411,-84.25376899999998,0.0,0.0
485,39.74688,-84.15986600000002,0.0,0.0
486,39.596725,-84.231667,0.0,0.0
487,39.784584,-84.15226700000002,0.0,0.0
488,39.696461,-83.456673,0.0,0.0
489,39.97847700000001,-83.119835,0.0,0.0
490,39.773762,-84.14045,0.0,0.0
491,38.843636,-82.216187,0.0,0.0
492,39.741505,-84.16555,0.0,0.0
493,39.978668,-82.974152,0.0,0.0
494,39.919376,-82.936417,0.0,0.0
495,39.788647,-84.18390699999998,0.0,0.0
496,39.858292,-83.003548,0.0,0.0
497,39.832066,-83.000374,0.0,0.0
498,39.965687,-83.009842,0.0,0.0
499,39.974941,-83.10006,0.0,0.0
500,41.323063,-82.616463,0.0,0.0
501,41.420448,-81.828468,0.0,0.0
